signal_date,execution_date,selected,selected_count
2025-08-29,2025-09-01,"511880,515050,159949,159682,560860",5
2025-09-05,2025-09-08,"511880,513120,513090,159567,159681",5
2025-09-12,2025-09-15,"513090,511880,159691,513750,562660",5
2025-09-19,2025-09-22,"511880,159696,513110,513730,562660",5
2025-09-26,2025-09-29,"513500,513110,511880,588390,516150",5
2025-09-30,2025-10-09,"513110,159659,561160,159796,588390",5
2025-10-10,2025-10-13,"159509,159659,515880,515980,588020",5
2025-10-17,2025-10-20,"515880,511880,588390,588400,159509",5
2025-10-24,2025-10-27,"515880,159509,515980,159603,588390",5
2025-10-31,2025-11-03,"159509,513310,511880,562660,159676",5
2025-11-07,2025-11-10,"511880,561910,159676,159991,513630",5
2025-11-14,2025-11-17,"511880,562660,561910,562060,159552",5
2025-11-21,2025-11-24,"511880,159783,159502,515880,518850",5
2025-11-28,2025-12-01,"511880,518850,518680,518660,159502",5
2025-12-05,2025-12-08,"511880,518850,159783,518680,518800",5
2025-12-12,2025-12-15,"511880,518850,159831,518660,159502",5
2025-12-19,2025-12-22,"511880,159831,159937,518850,510100",5
2025-12-26,2025-12-29,"511880,159831,518850,159937,510100",5
2025-12-31,2026-01-05,"511880,510100,561330,159690,560860",5
2026-01-09,2026-01-12,"511880,159695,159363,560860,588020",5
2026-01-16,2026-01-19,"511880,560980,560860,159690,588900",5
2026-01-23,2026-01-26,"511880,516120,159690,560860,512040",5
2026-01-30,2026-02-02,"511880,516020,562060,512040,159363",5
2026-02-06,2026-02-09,"511880,515880,159656,159682,562060",5
2026-02-13,2026-02-24,"511880,561980,560660,159363,562060",5
2026-02-27,2026-03-02,"511880,561380,562660,159532,512040",5
2026-03-06,2026-03-09,"511880,159326,512040,159309,562660",5
2026-03-13,2026-03-16,"511880,561380,510170,512040,562060",5
2026-03-20,2026-03-23,"511880,513310,562060,512040,159569",5
2026-03-27,2026-03-30,"511880,513310,513350,510170,159569",5
2026-04-03,2026-04-07,"511880,159309,563150,561360,159569",5
2026-04-10,2026-04-13,"511880,159309,561570,561360,520900",5
2026-04-17,2026-04-20,"511880,515880,159309,561760,159967",5
2026-04-24,2026-04-27,"511880,561570,561360,159309,513690",5
2026-04-30,2026-05-06,"511880,561570,561360,159309,520990",5
2026-05-08,2026-05-11,"511880,159583,159309,561570,588020",5
2026-05-15,2026-05-18,"511880,159583,588400,159783,563150",5
2026-05-22,2026-05-25,"511880,159663,159783,588360,159509",5
2026-05-29,2026-06-01,"511880,159994,159967,159781,159501",5
2026-06-05,2026-06-08,"511880,515880,159388,159363,159509",5
2026-06-12,2026-06-15,"511880,515050,588170,159381,159509",5
2026-06-18,2026-06-22,"511880,515880,588170,588710,159509",5
2026-06-26,2026-06-29,"511880,588170,588710,562590,588910",5
2026-07-03,2026-07-06,"511880,560780,588170,588710,159502",5
2026-07-10,2026-07-13,"511880,588170,560780,588710,159501",5
